,property_type,sector,price,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
2702,flat,sector 67,1.0,3.0,3.0,3+, Low Floor,Moderately Old,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2703,flat,sector 63a,1.55,2.0,2.0,2, Low Floor,Under Construction,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2704,flat,sector 102,1.7,3.0,4.0,3+,Medium Floor,Relatively New,1750.0,0.0,1.0,0.0,1.0,0.0,1.0,High
2705,flat,sector 85,2.03,4.0,4.0,3+,Medium Floor,Relatively New,2225.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
2706,flat,sector 85,1.1,3.0,4.0,3,Medium Floor,Moderately Old,1584.0,0.0,1.0,0.0,0.0,0.0,2.0,Medium
2707,flat,sector 99,0.32,2.0,2.0,2,High Floor,New Property,543.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2708,flat,sector 22,1.99,2.0,2.0,2,Medium Floor,New Property,1285.0,1.0,1.0,0.0,1.0,0.0,0.0,Low
2709,flat,sector 37d,1.36,3.0,3.0,3, Low Floor,Under Construction,1535.0,0.0,0.0,0.0,1.0,1.0,0.0,Low
2710,flat,sector 30,1.45,3.0,2.0,2, Low Floor,Old Property,1300.0,0.0,0.0,0.0,0.0,0.0,2.0,Medium
2711,flat,sector 102,1.4,3.0,3.0,3,Medium Floor,Relatively New,1484.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium
2712,flat,sector 85,2.0,4.0,5.0,3+, Low Floor,Relatively New,2529.0,0.0,1.0,1.0,0.0,0.0,0.0,High
2713,flat,sector 103,1.12,3.0,4.0,3+,Medium Floor,New Property,1869.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2714,house,sector 43,5.5,8.0,7.0,3+,Medium Floor,Moderately Old,2850.0,1.0,1.0,0.0,1.0,1.0,1.0,High
2715,flat,sector 88a,0.45,2.0,2.0,1,Medium Floor,New Property,811.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2716,flat,sector 107,0.28,2.0,2.0,2,Medium Floor,Relatively New,635.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2717,flat,sector 102,1.5,3.0,3.0,3,Medium Floor,Relatively New,1406.0,0.0,0.0,0.0,1.0,0.0,1.0,High
2718,flat,sector 78,0.99,2.0,2.0,3,High Floor,Under Construction,1458.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
2719,flat,sector 61,2.25,3.0,3.0,2,Medium Floor,Under Construction,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2720,flat,sector 95,0.3,2.0,2.0,1,High Floor,New Property,950.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2721,flat,sector 71,0.82,2.0,2.0,2,Medium Floor,Moderately Old,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2722,flat,sector 49,0.87,1.0,1.0,1, Low Floor,Relatively New,584.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2723,flat,sector 95,0.2,1.0,1.0,1,Medium Floor,Relatively New,475.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2724,flat,sector 112,5.2,4.0,6.0,3+,High Floor,Relatively New,3655.35,0.0,1.0,0.0,1.0,0.0,1.0,High
2725,flat,sohna road,0.72,2.0,2.0,3,Medium Floor,Relatively New,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2726,flat,sector 71,0.59,2.0,2.0,1,Medium Floor,Moderately Old,639.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2727,flat,sector 2,0.56,1.0,2.0,2,Medium Floor,Moderately Old,845.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2728,flat,sector 56,2.0,4.0,4.0,3,Medium Floor,Relatively New,2442.0,0.0,0.0,0.0,0.0,1.0,1.0,Low
2729,flat,sector 111,1.65,3.0,4.0,3+,High Floor,Under Construction,2091.0,0.0,1.0,0.0,0.0,1.0,0.0,Low
2730,flat,sector 102,0.95,2.0,2.0,2,High Floor,Relatively New,915.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2731,flat,sector 4,0.45,2.0,2.0,1, Low Floor,Relatively New,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2732,house,sector 48,3.35,6.0,5.0,3+,Medium Floor,Moderately Old,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2733,house,sector 3,0.37,1.0,1.0,1, Low Floor,Relatively New,480.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2734,flat,sector 108,2.6,3.0,3.0,2,Medium Floor,Relatively New,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2735,flat,sector 28,0.95,2.0,1.0,1, Low Floor,Old Property,1388.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2736,flat,sector 69,0.75,2.0,2.0,2,Medium Floor,Under Construction,985.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2737,flat,sector 104,1.1,2.0,2.0,3,High Floor,Under Construction,1142.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
2738,house,sector 82,1.6,4.0,4.0,3+,High Floor,Moderately Old,2425.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2739,house,sector 17,8.5,4.0,4.0,2, Low Floor,Old Property,4518.0,1.0,1.0,0.0,1.0,0.0,1.0,Low
2740,flat,sector 33,1.75,3.0,3.0,0, Low Floor,Under Construction,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2741,flat,sector 102,1.25,2.0,2.0,2, Low Floor,Relatively New,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2742,flat,sector 79,1.35,3.0,3.0,2,Medium Floor,Relatively New,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2743,flat,sector 107,1.21,3.0,3.0,3,Medium Floor,Moderately Old,1847.0,0.0,0.0,0.0,0.0,0.0,1.0,High
2744,flat,sector 99,1.08,3.0,5.0,3, Low Floor,Relatively New,1750.0,0.0,1.0,0.0,0.0,1.0,0.0,Low
2745,flat,sohna road,0.72,2.0,2.0,3+,High Floor,Relatively New,1206.0,1.0,0.0,0.0,0.0,0.0,0.0,High
2746,flat,sector 37,0.99,3.0,4.0,3,Medium Floor,Relatively New,1796.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2747,flat,sector 48,4.25,4.0,5.0,3+,High Floor,Moderately Old,4096.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
2748,flat,sector 79,1.18,2.0,2.0,3,Medium Floor,Relatively New,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2749,flat,sector 81,1.28,3.0,3.0,3, Low Floor,Moderately Old,2316.0,0.0,1.0,0.0,1.0,0.0,1.0,Low
2750,flat,sector 68,1.1,2.0,2.0,3,High Floor,New Property,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2751,flat,sector 43,2.09,3.0,3.0,2,High Floor,Old Property,1286.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
2752,flat,sohna road,0.78,2.0,2.0,3,Medium Floor,Under Construction,1214.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
2753,flat,sector 69,1.32,3.0,3.0,1,High Floor,Relatively New,1410.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
2754,flat,sector 25,3.4,4.0,4.0,3, Low Floor,Old Property,3206.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2755,flat,sector 37,0.99,3.0,3.0,1,Medium Floor,New Property,1633.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2756,flat,sector 49,4.21,5.0,6.0,3+,High Floor,Relatively New,3200.0,0.0,1.0,0.0,1.0,0.0,0.0,Low
2757,flat,sector 68,1.1,2.0,2.0,3,High Floor,New Property,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2758,flat,sector 83,0.75,3.0,3.0,3,Medium Floor,New Property,1252.0,0.0,0.0,0.0,0.0,1.0,1.0,Low
2759,flat,sector 112,6.5,4.0,5.0,3,High Floor,Relatively New,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2760,flat,sector 82a,2.25,3.0,3.0,3+,High Floor,Relatively New,2726.0,0.0,1.0,0.0,0.0,0.0,2.0,Medium
2761,flat,sector 102,2.2,3.0,4.0,3+,Medium Floor,Moderately Old,1933.0,1.0,1.0,0.0,0.0,0.0,0.0,High
2762,flat,sector 83,1.8,3.0,4.0,0,Medium Floor,Relatively New,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2763,house,sector 7,1.2,2.0,4.0,2,Medium Floor,Old Property,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2764,flat,sector 62,2.15,2.0,2.0,3,High Floor,Under Construction,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2765,flat,sector 56,1.55,3.0,3.0,3+,Medium Floor,Moderately Old,1900.0,0.0,1.0,0.0,1.0,0.0,1.0,Medium
2766,flat,sohna road,0.65,2.0,1.0,2,Medium Floor,New Property,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2767,flat,sector 90,1.24,3.0,3.0,3+,Medium Floor,Relatively New,1600.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
2768,flat,sector 68,1.0,2.0,2.0,2,High Floor,New Property,1590.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
2769,flat,sector 68,0.93,2.0,2.0,2,High Floor,New Property,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2770,flat,sector 51,3.55,5.0,6.0,3+,High Floor,Moderately Old,5200.0,1.0,1.0,1.0,1.0,0.0,1.0,High
2771,flat,sector 104,1.3,3.0,3.0,3,Medium Floor,New Property,1482.0,0.0,0.0,0.0,0.0,1.0,0.0,High
2772,flat,sector 110,3.7,4.0,5.0,3,Medium Floor,Relatively New,3058.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2773,flat,gwal pahari,7.5,5.0,6.0,3+,High Floor,Relatively New,8995.0,0.0,1.0,0.0,1.0,1.0,0.0,Low
2774,flat,sector 104,1.05,3.0,4.0,3+,Medium Floor,Relatively New,2337.0,0.0,1.0,0.0,0.0,0.0,1.0,High
2775,flat,sector 66,1.45,2.0,2.0,3,Medium Floor,Relatively New,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2776,flat,sector 83,1.75,3.0,3.0,3,Medium Floor,Relatively New,1659.0,0.0,1.0,0.0,0.0,0.0,1.0,High
2777,flat,sector 103,0.5,2.0,2.0,0,Medium Floor,Relatively New,750.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2778,flat,sector 103,1.34,3.0,3.0,3+,High Floor,Relatively New,1879.0,1.0,1.0,1.0,1.0,0.0,1.0,Low
2779,flat,sector 92,1.5,3.0,3.0,3,Medium Floor,Relatively New,1727.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
2780,flat,sohna road,0.29,2.0,2.0,1,Medium Floor,Relatively New,743.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2781,flat,sector 67,4.75,4.0,4.0,3+, Low Floor,Relatively New,3200.0,1.0,1.0,1.0,1.0,0.0,1.0,High
2782,flat,sector 69,1.7,4.0,4.0,2, Low Floor,Relatively New,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2783,flat,sector 99,0.32,2.0,2.0,1,Medium Floor,Relatively New,601.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2784,flat,sector 83,1.05,3.0,3.0,2,High Floor,Relatively New,1579.0,1.0,1.0,1.0,1.0,0.0,1.0,High
2785,flat,sector 92,0.45,2.0,2.0,1,Medium Floor,New Property,646.0,1.0,0.0,0.0,0.0,0.0,1.0,Low
2786,flat,sector 53,4.8,3.0,4.0,3+,High Floor,New Property,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2787,flat,sector 82,0.86,3.0,3.0,3,Medium Floor,Moderately Old,1329.0,1.0,0.0,0.0,0.0,0.0,1.0,High
2788,flat,sector 95,0.36,2.0,2.0,2,Medium Floor,New Property,837.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
2789,house,sector 23,2.9,4.0,4.0,3, Low Floor,Relatively New,2500.0,0.0,1.0,0.0,0.0,0.0,1.0,Low
2790,flat,sector 95,0.32,2.0,2.0,1,Medium Floor,Relatively New,603.0,0.0,0.0,0.0,0.0,1.0,2.0,Low
2791,flat,sector 102,2.2,3.0,4.0,3+,High Floor,Relatively New,1186.0,1.0,1.0,0.0,0.0,0.0,1.0,Low
2792,flat,sector 49,3.6,4.0,5.0,3,Medium Floor,Moderately Old,3920.0,0.0,1.0,0.0,1.0,0.0,2.0,Low
2793,house,sector 63,1.5,3.0,3.0,2, Low Floor,New Property,2385.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2794,flat,sector 90,1.79,4.0,3.0,3+,Medium Floor,Moderately Old,2875.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2795,flat,sector 89,1.28,3.0,3.0,2,Medium Floor,Under Construction,1882.0,1.0,0.0,0.0,0.0,0.0,0.0,High
2796,flat,sohna road,0.9,2.0,2.0,2,Medium Floor,Relatively New,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2797,flat,sector 49,2.64,3.0,4.0,3+, Low Floor,Moderately Old,2252.0,0.0,1.0,0.0,1.0,0.0,1.0,High
2798,flat,sector 70,1.75,3.0,5.0,3,Medium Floor,New Property,1631.0,0.0,1.0,0.0,1.0,0.0,0.0,Low
2799,flat,sector 103,0.88,2.0,2.0,3,Medium Floor,New Property,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2800,flat,sector 69,1.68,4.0,4.0,2, Low Floor,Relatively New,1808.0,0.0,0.0,0.0,1.0,0.0,0.0,High
2801,house,sector 4,0.5,2.0,3.0,2,Medium Floor,Old Property,540.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2802,flat,sector 92,0.56,3.0,1.0,3, Low Floor,Moderately Old,1537.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
2803,flat,sector 69,1.19,2.0,3.0,1, Low Floor,Relatively New,1752.0,1.0,0.0,0.0,0.0,0.0,1.0,High
2804,house,sector 105,0.35,2.0,2.0,1, Low Floor,Old Property,649.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2805,flat,sector 102,1.75,3.0,4.0,3+,High Floor,Relatively New,1747.0,0.0,1.0,0.0,0.0,0.0,1.0,High
2806,flat,sector 113,2.51,3.0,3.0,3+, Low Floor,Under Construction,1696.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
2807,flat,sector 83,1.15,3.0,3.0,1,Medium Floor,Moderately Old,1733.0,0.0,0.0,0.0,0.0,0.0,1.0,High
2808,flat,sector 99,3.2,4.0,4.0,0,Medium Floor,Under Construction,3225.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2809,flat,sector 81,0.45,2.0,2.0,2,Medium Floor,Relatively New,776.0,0.0,0.0,1.0,0.0,0.0,1.0,Low
2810,flat,sector 108,2.28,4.0,5.0,3+,Medium Floor,Relatively New,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2811,house,sector 26,4.6,4.0,4.0,3+,,Old Property,3771.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2812,flat,sector 81,0.87,2.0,2.0,3,Medium Floor,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,High
2813,flat,sector 33,1.9,3.0,3.0,3+,High Floor,New Property,2504.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2814,flat,sector 95,2.0,3.0,4.0,3+,Medium Floor,New Property,2140.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2815,flat,sector 69,1.4,3.0,3.0,2, Low Floor,Relatively New,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2816,flat,sector 81,2.4,3.0,3.0,2,Medium Floor,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,2.0,High
2817,flat,sector 70a,1.66,3.0,3.0,3+,Medium Floor,New Property,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2818,flat,sector 83,1.42,3.0,3.0,2, Low Floor,Relatively New,2304.0,0.0,0.0,0.0,0.0,0.0,1.0,High
2819,flat,sector 86,0.74,2.0,2.0,1,High Floor,Under Construction,1223.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
2820,flat,sector 65,3.5,3.0,3.0,3,High Floor,New Property,2666.0,1.0,1.0,0.0,1.0,0.0,1.0,High
2821,flat,sector 86,1.45,3.0,2.0,3,Medium Floor,Relatively New,1480.0,0.0,0.0,0.0,0.0,0.0,2.0,Medium
2822,flat,sector 79,1.29,2.0,2.0,3,Medium Floor,New Property,1414.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2823,flat,sector 12,0.35,3.0,3.0,1, Low Floor,Old Property,900.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2824,flat,sector 108,0.95,3.0,3.0,3,Medium Floor,Relatively New,1639.0,0.0,0.0,0.0,0.0,1.0,0.0,High
2825,flat,sector 77,0.99,2.0,2.0,2, Low Floor,Relatively New,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2826,flat,sector 48,1.86,3.0,3.0,3+,Medium Floor,Moderately Old,2186.0,0.0,1.0,0.0,0.0,0.0,1.0,High
2827,flat,sector 84,2.2,4.0,4.0,3+,High Floor,Relatively New,3089.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2828,flat,sohna road,0.32,2.0,2.0,1,Medium Floor,Relatively New,744.000768,0.0,0.0,0.0,0.0,0.0,0.0,High
2829,house,sector 4,0.75,2.0,4.0,3, Low Floor,Moderately Old,640.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2830,flat,sector 71,1.4,3.0,3.0,2, Low Floor,Moderately Old,2287.0,0.0,0.0,0.0,1.0,0.0,1.0,High
2831,flat,sector 79,0.9,2.0,2.0,0,High Floor,Relatively New,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2832,flat,sector 108,2.1,2.0,2.0,2,Medium Floor,Under Construction,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2833,flat,sector 77,1.65,4.0,3.0,3,Medium Floor,Relatively New,1754.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2834,house,sector 70a,4.6,4.0,4.0,3+,Medium Floor,Moderately Old,2610.0,1.0,1.0,1.0,1.0,0.0,0.0,High
2835,flat,sector 79,0.71,2.0,2.0,3+,High Floor,New Property,1394.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
2836,flat,sector 47,1.05,2.0,2.0,2,Medium Floor,Relatively New,1294.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
2837,flat,sector 47,1.8,4.0,4.0,3+,Medium Floor,Moderately Old,3102.0,0.0,0.0,1.0,0.0,0.0,1.0,High
2838,flat,sector 104,0.9,2.0,2.0,0,High Floor,Relatively New,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2839,flat,sector 65,1.42,2.0,2.0,2,Medium Floor,Relatively New,1010.0,1.0,0.0,0.0,0.0,0.0,1.0,High
2840,flat,sector 37,1.05,3.0,3.0,3,Medium Floor,Relatively New,1727.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
2841,flat,sector 106,1.2,3.0,4.0,3+,Medium Floor,Relatively New,1186.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2842,flat,sector 113,3.05,3.0,4.0,3,Medium Floor,Relatively New,2150.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2843,flat,sector 66,4.6,3.0,3.0,3,High Floor,Relatively New,3107.0,1.0,1.0,1.0,1.0,0.0,1.0,High
2844,flat,manesar,1.5,4.0,5.0,3+,Medium Floor,New Property,2122.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2845,house,dwarka expressway,0.85,1.0,5.0,3+,Medium Floor,New Property,600.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2846,flat,sector 77,1.0,2.0,2.0,2,Medium Floor,New Property,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2847,house,sector 33,8.0,6.0,5.0,3+,Medium Floor,Relatively New,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2848,flat,sector 70,1.8,3.0,3.0,3+,Medium Floor,New Property,1754.0,0.0,0.0,0.0,0.0,1.0,1.0,Low
2849,house,sector 14,3.4,3.0,3.0,3, Low Floor,Old Property,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2850,flat,sector 104,2.63,4.0,4.0,3+,High Floor,Relatively New,3202.0,0.0,1.0,0.0,0.0,0.0,1.0,High
2851,flat,sector 37,0.66,2.0,2.0,3+,High Floor,Relatively New,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2852,flat,sector 28,1.35,2.0,2.0,2, Low Floor,Moderately Old,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2853,flat,sector 61,3.6,4.0,4.0,3,Medium Floor,Moderately Old,2565.0,0.0,1.0,0.0,0.0,0.0,1.0,High
2854,flat,sector 23,0.55,2.0,2.0,1, Low Floor,Moderately Old,989.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
2855,flat,sector 5,0.3,2.0,2.0,1, Low Floor,Relatively New,876.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2856,flat,sector 107,1.01,2.0,2.0,3+,High Floor,New Property,1200.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
2857,flat,sector 92,1.9,4.0,4.0,3+,Medium Floor,Relatively New,1920.0,1.0,1.0,0.0,1.0,1.0,0.0,Low
2858,flat,sector 83,1.25,3.0,2.0,1,Medium Floor,Relatively New,1644.0,1.0,1.0,1.0,1.0,0.0,2.0,High
2859,flat,sector 60,3.8,4.0,5.0,3,High Floor,Moderately Old,2791.0,0.0,1.0,0.0,0.0,0.0,1.0,High
2860,house,sector 4,1.9,4.0,3.0,2, Low Floor,Moderately Old,247.0,0.0,0.0,1.0,1.0,0.0,1.0,Low
2861,flat,sector 68,1.08,2.0,2.0,3, Low Floor,Relatively New,1130.0,0.0,0.0,0.0,0.0,0.0,1.0,High
2862,house,sector 111,9.0,5.0,5.0,3+,Medium Floor,Relatively New,8000.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2863,flat,sector 106,1.42,4.0,6.0,3+,High Floor,Relatively New,2118.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2864,flat,sector 92,0.95,4.0,3.0,3,Medium Floor,Moderately Old,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2865,flat,sector 67,2.32,3.0,4.0,3+,High Floor,Moderately Old,1909.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium
2866,flat,sector 10,2.3,6.0,4.0,2,Medium Floor,Moderately Old,4616.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2867,flat,sohna road,0.91,3.0,3.0,3, Low Floor,Relatively New,1868.0,0.0,0.0,0.0,1.0,0.0,0.0,High
2868,flat,sohna road,0.21,1.0,1.0,1,High Floor,New Property,584.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2869,flat,sector 9,1.25,4.0,3.0,3, Low Floor,Old Property,2344.0,0.0,1.0,0.0,0.0,0.0,1.0,Low
2870,house,sector 4,5.0,3.0,3.0,2, Low Floor,Old Property,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2871,flat,sector 86,1.3,4.0,6.0,2,High Floor,New Property,2506.0,0.0,1.0,0.0,0.0,1.0,0.0,Medium
2872,flat,sector 56,2.05,4.0,4.0,3+,Medium Floor,Moderately Old,3116.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
2873,flat,sector 83,1.33,4.0,4.0,3,Medium Floor,Relatively New,2373.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2874,house,sector 2,2.95,4.0,4.0,3+, Low Floor,Old Property,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2875,flat,sector 85,1.85,3.0,4.0,3, Low Floor,Relatively New,2166.0,1.0,1.0,0.0,0.0,0.0,1.0,Low
2876,flat,sector 71,0.95,2.0,2.0,0,Medium Floor,Moderately Old,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2877,flat,sector 70,1.15,2.0,2.0,3,Medium Floor,Relatively New,1214.0,1.0,0.0,0.0,0.0,1.0,0.0,Low
2878,house,sector 39,1.7,2.0,2.0,3+,Medium Floor,Moderately Old,900.0,0.0,1.0,1.0,0.0,0.0,0.0,Low
2879,flat,sector 67a,1.62,3.0,3.0,2,Medium Floor,New Property,1437.0,0.0,0.0,1.0,0.0,0.0,1.0,High
2880,flat,sector 22,2.4,2.0,2.0,2,Medium Floor,Relatively New,1200.0,0.0,0.0,0.0,0.0,1.0,2.0,High
2881,flat,sector 90,1.21,3.0,3.0,3+,Medium Floor,Relatively New,1929.0,0.0,1.0,0.0,1.0,0.0,0.0,High
2882,flat,sector 85,1.3,2.0,2.0,3+,High Floor,Relatively New,1510.0,0.0,0.0,1.0,0.0,0.0,0.0,High
2883,flat,sector 89,1.3,3.0,3.0,3+, Low Floor,New Property,2479.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2884,flat,sector 70,1.67,3.0,5.0,3,Medium Floor,Moderately Old,1631.0,0.0,1.0,0.0,0.0,0.0,0.0,High
2885,flat,sector 82,1.0,2.0,2.0,2,High Floor,Relatively New,1291.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
2886,flat,sector 39,2.0,3.0,3.0,3+, Low Floor,Old Property,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2887,flat,gwal pahari,5.9,4.0,4.0,3+,High Floor,New Property,4813.0,1.0,1.0,1.0,1.0,0.0,1.0,High
2888,flat,manesar,0.9,3.0,3.0,3+,Medium Floor,Moderately Old,2712.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2889,flat,sector 90,1.54,4.0,4.0,3+,High Floor,Moderately Old,2200.0,0.0,1.0,0.0,1.0,0.0,1.0,High
2890,house,sector 69,2.95,4.0,3.0,2,Medium Floor,New Property,1800.0,0.0,0.0,0.0,1.0,1.0,2.0,High
2891,house,sector 23,4.0,3.0,3.0,2, Low Floor,Moderately Old,2430.0,0.0,1.0,0.0,0.0,0.0,1.0,High
2892,flat,sector 68,1.9,3.0,3.0,3+, Low Floor,Under Construction,2673.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2893,flat,sector 81,1.35,3.0,3.0,3+,Medium Floor,Old Property,2324.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2894,flat,sohna road,1.1,2.0,2.0,3+,High Floor,Relatively New,1311.0,1.0,0.0,0.0,0.0,1.0,1.0,Low
2895,flat,sector 103,0.88,2.0,2.0,3,Medium Floor,New Property,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
2896,flat,sector 82,1.38,4.0,5.0,3+,High Floor,Relatively New,2280.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
2897,flat,sohna road,0.88,2.0,2.0,2,High Floor,Relatively New,1087.0,0.0,0.0,0.0,0.0,0.0,2.0,High
2898,flat,sector 86,1.35,3.0,3.0,1,Medium Floor,Relatively New,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2899,flat,sector 108,1.02,2.0,3.0,3,Medium Floor,Relatively New,1283.0,1.0,0.0,0.0,0.0,0.0,0.0,High
2900,flat,sector 86,1.54,4.0,4.0,3+,High Floor,Moderately Old,2127.0,1.0,1.0,0.0,1.0,0.0,0.0,Medium
2901,flat,sector 90,1.65,4.0,4.0,3+,Medium Floor,Relatively New,1900.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
2902,flat,sector 51,1.7,3.0,4.0,3, Low Floor,Moderately Old,2072.0,0.0,0.0,1.0,1.0,0.0,0.0,Medium
